id,y
276,[2.36631859]
277,[2.20996327]
278,[1.03538633]
279,[0.78259677]
280,[1.4689828]
281,[0.9720869]
282,[1.0508438]
283,[2.33465701]
284,[2.31149909]
285,[0.85139125]
286,[2.20136332]
287,[2.10152398]
288,[0.8821982]
289,[2.30215741]
290,[2.36066503]
291,[0.902994]
292,[0.96618228]
293,[2.20821433]
294,[0.94426543]
295,[0.9895394]
296,[2.39914114]
297,[1.4689828]
298,[0.72829447]
299,[0.82737437]
300,[1.27759284]
301,[2.21649152]
302,[2.11590719]
303,[0.90479705]
304,[0.80478271]
305,[2.09700149]
306,[2.47405729]
307,[0.94967138]
308,[1.22446892]
309,[2.19625264]
310,[2.40695812]
311,[0.95662989]
312,[2.20024508]
313,[0.9195636]
314,[2.44428456]
315,[1.89402004]
316,[2.12568843]
317,[0.9693364]
318,[2.55178566]
319,[2.18110909]
320,[2.08026122]
321,[0.9086092]
322,[1.53215128]
323,[1.87538545]
324,[2.42072673]
325,[1.50538187]
326,[0.72829447]
327,[0.92009036]
328,[2.25611104]
329,[2.60642673]
330,[1.96916692]
331,[0.88797388]
332,[0.84655925]
333,[2.19933881]
334,[2.07524873]
335,[0.9795102]
336,[0.90645914]
337,[1.86770085]
338,[2.20996327]
339,[1.0197205]
340,[1.66646644]
341,[1.78899163]
342,[0.80768428]
343,[0.9902757]
344,[1.9697716]
345,[2.19667862]
346,[2.1861048]
347,[2.11808503]
348,[0.79884321]
349,[0.77348326]
350,[0.83820736]
351,[0.95558998]
352,[2.46344607]
353,[0.99707165]
354,[0.88161949]
355,[2.15892503]
356,[1.45306238]
357,[0.85884443]
358,[1.63391115]
359,[2.51499666]
360,[0.97548859]
361,[2.26719073]
362,[0.92538425]
363,[0.99671044]
364,[0.94082645]
365,[0.78288512]
366,[0.92134777]
367,[0.96772998]
368,[1.34436563]
369,[2.44748797]
370,[2.22960203]
371,[1.04383451]
372,[0.82710864]
373,[1.42179633]
374,[1.38180602]
375,[0.89009981]
376,[2.1024467]
377,[0.83157835]
378,[2.20084731]
379,[0.97728221]
380,[0.79261924]
381,[1.83736665]
382,[0.73659202]
383,[2.29119816]
384,[1.00946065]
385,[1.41207092]
386,[2.30082401]
387,[2.27522228]
388,[1.09152993]
389,[0.93947587]
390,[1.04337937]
391,[2.18341567]
392,[0.68282533]
393,[1.47973011]
394,[2.12454615]
395,[1.37627649]
396,[0.78272526]
397,[2.25308979]
398,[2.0188152]
399,[1.71426118]
400,[2.17458085]
401,[0.84850229]
402,[2.15658403]
403,[0.74750269]
404,[1.46461037]
405,[0.93636967]
406,[2.2246619]
407,[0.73197061]
408,[1.76460668]
409,[2.29621791]
410,[2.36572334]
411,[2.07114771]
412,[1.60586042]
413,[1.53933025]
414,[1.95648695]
415,[2.44163664]
416,[0.71742155]
417,[2.48242918]
418,[0.8990136]
419,[1.02158318]
420,[2.42767507]
421,[0.70417138]
422,[1.71964172]
423,[1.04523244]
424,[0.90749224]
425,[0.83568326]
426,[0.95718418]
427,[0.94672426]
428,[2.21064351]
429,[0.89203266]
430,[1.52201726]
431,[2.26768079]
432,[2.27590777]
433,[0.83576028]
434,[2.40477271]
435,[1.85343511]
436,[1.18805569]
437,[2.10615362]
438,[1.66510452]
439,[2.1877778]
440,[1.82102797]
441,[1.96187076]
442,[1.97501825]
443,[2.07277797]
444,[0.79933412]
445,[1.88416457]
446,[1.0350946]
447,[2.43420332]
448,[2.15404157]
449,[2.22152429]
450,[0.84197404]
451,[1.74483153]
452,[2.3042315]
453,[1.78304336]
454,[0.85351039]
455,[0.76663868]
456,[1.70146814]
457,[2.10615362]
458,[0.90800717]
459,[0.88732315]
460,[2.1514863]
461,[1.70095642]
462,[2.10356835]
463,[2.383949]
464,[2.28058694]
465,[2.17212057]
466,[0.84210834]
467,[0.83940959]
468,[0.88295094]
469,[0.80074078]
470,[2.01247404]
471,[2.14771866]
472,[1.06736191]
473,[0.89600388]
474,[2.29424765]
475,[1.06837292]
476,[0.85563475]
477,[1.07278405]
478,[0.91614785]
479,[2.09915721]
480,[2.24543341]
481,[2.13975852]
482,[1.7010841]
483,[0.76165284]
484,[0.92779317]
485,[1.92667776]
486,[2.45424439]
487,[0.92245252]
488,[1.12126171]
489,[0.75709006]
490,[1.05341281]
491,[2.20573536]
492,[0.91669392]
493,[1.06023826]
494,[0.88797388]
495,[1.81022286]
496,[2.1664564]
497,[1.65181987]
498,[0.96382016]
499,[0.79090016]
500,[0.82223092]
501,[1.07834217]
502,[2.28058694]
503,[1.56623462]
504,[2.18125001]
505,[1.85862299]
506,[2.18848354]
507,[2.13472829]
508,[1.56425157]
509,[0.86273573]
510,[0.82163383]
511,[1.26600695]
512,[1.74651356]
513,[2.21374289]
514,[0.95605174]
515,[2.26715076]
516,[2.44121959]
517,[0.93425222]
518,[0.84364531]
519,[2.09286896]
520,[1.00067743]
521,[1.36925517]
522,[2.09274217]
523,[1.38238538]
524,[0.82946904]
525,[2.1302099]
526,[0.91247267]
527,[1.22046445]
528,[2.00158756]
529,[1.74146478]
530,[2.29702454]
531,[2.20441622]
532,[2.00419761]
533,[0.81339173]
534,[0.73740798]
535,[1.58195357]
536,[1.51626321]
537,[2.36501172]
538,[1.01133478]
539,[2.17887698]
540,[2.20294179]
541,[0.93859252]
542,[0.78383832]
543,[2.26553393]
544,[2.19579619]
545,[2.1265712]
546,[2.21357567]
547,[0.94972737]
548,[1.3566172]
549,[2.188187]
550,[2.1420725]
551,[2.00158756]
552,[2.31401955]
553,[2.20173371]
554,[1.70590949]
555,[2.17092836]
556,[0.99024772]
557,[2.26487025]
558,[0.91614785]
559,[2.16425798]
560,[2.1006788]
561,[1.13065617]
562,[2.09286896]
563,[2.12050192]
564,[0.93090505]
565,[1.98679441]
566,[1.19095575]
567,[1.94199125]
568,[1.31485304]
569,[1.03922443]
570,[1.40452273]
571,[1.96450499]
572,[2.15230767]
573,[0.98847239]
574,[2.06378837]
575,[2.12654267]
576,[2.13992809]
577,[1.49721811]
578,[1.86773635]
579,[0.96024891]
580,[0.90264207]
581,[0.81882585]
582,[1.94961568]
583,[2.18549434]
584,[1.06286331]
585,[2.26175254]
586,[1.20232276]
587,[0.9700805]
588,[0.94066173]
589,[1.4861417]
590,[2.24343167]
591,[0.94790127]
592,[0.90849095]
593,[0.73998221]
594,[1.08814486]
595,[1.51580589]
596,[2.16465998]
597,[2.13554426]
598,[2.35113207]
599,[2.12265784]
600,[2.28058694]
601,[2.03867172]
602,[2.25512009]
603,[2.36930577]
604,[2.19718138]
605,[0.98847239]
606,[2.37331036]
607,[0.98133992]
608,[2.18968943]
609,[1.77542436]
610,[0.99805012]
611,[0.90073583]
612,[1.39976285]
613,[1.79600008]
614,[1.4941272]
615,[0.9934995]
616,[1.16730834]
617,[2.26076325]
618,[0.80886568]
619,[0.99805012]
620,[2.20889765]
621,[2.15647881]
622,[0.76982863]
623,[2.33983675]
624,[2.34012709]
625,[2.16559232]
626,[1.53574953]
627,[2.0568706]
628,[2.11518527]
629,[2.14706102]
630,[0.78376374]
631,[0.95927798]
632,[0.82900567]
633,[2.3265521]
634,[0.81243214]
635,[1.96658165]
636,[2.19329711]
637,[1.02477584]
638,[2.09711234]
639,[0.9304104]
640,[1.80080507]
641,[2.14194647]
642,[2.12278582]
643,[0.71664008]
644,[0.89935155]
645,[2.00757606]
646,[2.18461889]
647,[0.91612799]
648,[2.02126964]
649,[0.83142476]
650,[0.91488444]
651,[1.38280148]
652,[2.11335878]
653,[2.05925612]
654,[0.94891831]
655,[0.94322942]
656,[0.90196271]
657,[1.38457079]
658,[2.19818171]
659,[1.05756226]
660,[2.40540773]
661,[1.80929638]
662,[2.17013725]
663,[1.07797938]
664,[2.30277241]
665,[1.02233195]
666,[1.35841674]
667,[2.06359895]
668,[2.06758125]
669,[2.15974099]
670,[2.32953376]
671,[1.58002905]
672,[0.86719575]
673,[1.1464311]
674,[0.96937269]
675,[1.01037977]
676,[2.28640158]
677,[0.70431043]
678,[1.03009471]
679,[1.42420481]
680,[1.81782115]
681,[2.26937813]
682,[0.84210487]
683,[2.17754263]
684,[1.10190958]
685,[1.71403698]
686,[2.20343503]
687,[1.44158869]
688,[1.42012183]
689,[1.08167082]
690,[1.22505939]
691,[1.87144248]
692,[1.10370699]
693,[1.74367921]
694,[2.19374633]
695,[0.85223385]
696,[1.78616804]
697,[2.35964966]
698,[2.09326493]
699,[2.25747189]
700,[0.98062234]
701,[2.09252782]
702,[1.04361496]
703,[1.65214645]
704,[2.3471171]
705,[1.20937459]
706,[1.27723997]
707,[0.97153072]
708,[2.23463788]
709,[2.17822976]
710,[0.99988728]
711,[2.13825002]
712,[0.88152761]
713,[0.7539587]
714,[1.01363319]
715,[0.9762407]
716,[2.26115009]
717,[0.94004231]
718,[2.45437521]
719,[1.0571862]
720,[2.10696195]
721,[2.04328331]
722,[1.10626337]
723,[2.18192647]
724,[2.2322082]
725,[2.21413442]
726,[2.24996652]
727,[1.07343546]
728,[1.13779332]
729,[2.4803678]
730,[2.35341175]
731,[1.66298219]
732,[0.84786361]
733,[0.80421329]
734,[0.99091766]
735,[2.110397]
736,[0.9902757]
737,[1.52631416]
738,[2.21413196]
739,[0.75027738]
740,[1.73262808]
741,[1.00526168]
742,[2.21126625]
743,[0.7636183]
744,[0.77759405]
745,[0.89643912]
746,[0.8852249]
747,[0.80007926]
748,[1.75025016]
749,[1.08414135]
750,[1.36599989]
751,[2.49379816]
752,[1.35814052]
753,[1.4159915]
754,[2.00438171]
755,[1.58448559]
756,[0.88797388]
757,[2.23887369]
758,[2.13580345]
759,[1.5786944]
760,[2.29511803]
761,[0.97548859]
762,[0.91878208]
763,[2.51805218]
764,[1.7924039]
765,[2.29859048]
766,[1.01735571]
767,[1.98830291]
768,[0.90571011]
769,[1.54810024]
770,[1.69433522]
771,[1.99696484]
772,[0.97308238]
773,[1.47463284]
774,[0.85524789]
775,[2.18220176]
776,[0.98795729]
777,[1.37160289]
778,[2.0808659]
779,[0.805587]
780,[0.78131429]
781,[0.77339509]
782,[2.1716999]
783,[0.77518318]
784,[2.24133719]
785,[2.52161911]
786,[0.93840439]
787,[0.76573486]
788,[2.11411088]
789,[1.763045]
790,[1.11616073]
791,[0.98319825]
792,[1.85539237]
793,[0.88359636]
794,[2.35625469]
795,[0.90784122]
796,[1.04018792]
797,[1.84972122]
798,[1.65538633]
799,[2.17423395]
800,[2.22551905]
801,[1.95920748]
802,[0.94235815]
803,[1.07405496]
804,[1.80887725]
805,[0.73065157]
806,[0.91983258]
807,[1.90620174]
808,[0.98847239]
809,[2.13486734]
810,[2.16115856]
811,[0.80571448]
812,[0.97345843]
813,[1.69313595]
814,[1.44480896]
815,[1.09714937]
816,[2.15572157]
817,[1.7147528]
818,[0.74454091]
819,[2.09551579]
820,[1.64486883]
821,[1.7729821]
822,[0.99100678]
823,[2.17054323]
824,[2.23677454]
825,[2.10669149]
826,[2.04998816]
827,[1.47747977]
828,[0.78731707]
829,[1.65390869]
830,[1.01455091]
831,[1.39654575]
832,[1.03047076]
833,[0.96544284]
834,[2.1731285]
835,[0.82338859]
836,[2.17101439]
837,[2.49306583]
838,[2.09299979]
839,[1.45031946]
840,[0.75099692]
841,[1.66474553]
842,[0.97252531]
843,[2.44520311]
844,[1.06361986]
845,[2.30950256]
846,[2.35647088]
847,[2.18125001]
848,[2.23896461]
849,[2.06044832]
850,[1.48342456]
851,[2.18481602]
852,[0.74689458]
853,[1.11791437]
854,[2.15230767]
855,[1.00526933]
856,[1.38470983]
857,[0.97517476]
858,[2.32221865]
859,[2.36694302]
860,[1.63132817]
861,[1.00420231]
862,[2.27726467]
863,[2.47405729]
864,[2.36930577]
865,[1.41431164]
866,[0.77339509]
867,[1.12232489]
868,[0.85108026]
869,[2.20544629]
870,[1.05251719]
871,[2.0111653]
872,[2.17747683]
873,[2.12670203]
874,[2.42182374]
875,[2.44082068]
876,[2.35610704]
877,[2.40214167]
878,[0.99569113]
879,[0.91405337]
880,[1.77769084]
881,[2.20968948]
882,[1.06088967]
883,[2.40335239]
884,[0.80160484]
885,[1.01078869]
886,[2.27793976]
887,[1.76209802]
888,[1.91055914]
889,[1.17350491]
890,[2.1222596]
891,[2.32017514]
892,[1.14754999]
893,[0.84147162]
894,[0.91687702]
895,[1.72423715]
896,[1.66717494]
897,[0.94236723]
898,[1.04580477]
899,[1.44169835]
900,[1.51116673]
901,[1.43064493]
902,[0.99805012]
903,[2.35304336]
904,[1.65181987]
905,[2.18980923]
906,[0.81982588]
907,[2.14442103]
908,[1.09250917]
909,[2.39549584]
910,[2.07423986]
911,[2.24609754]
912,[0.99482789]
913,[1.01748697]
914,[1.95686346]
915,[0.76429179]
916,[0.99767407]
917,[2.21954101]
918,[2.11271724]
919,[0.96941549]
920,[2.28911171]
921,[0.73926546]
922,[2.21197453]
923,[0.89341861]
924,[1.01806512]
925,[2.17101439]
926,[2.01374024]
927,[2.33762708]
928,[2.31141337]
929,[0.89259833]
930,[2.15439863]
931,[2.00574001]
932,[0.9595305]
933,[2.27380118]
934,[1.01377662]
935,[2.11268186]
936,[0.72637072]
937,[1.05370967]
938,[1.67803019]
939,[0.72496851]
940,[1.97681844]
941,[1.5906055]
942,[1.66428856]
943,[1.63184761]
944,[2.22908343]
945,[1.01095872]
946,[0.98853665]
947,[2.11573135]
948,[1.05028366]
949,[0.79202827]
950,[2.10686261]
951,[1.15193213]
952,[1.00382626]
953,[1.78171558]
954,[0.87194024]
955,[2.16049129]
956,[0.73349119]
957,[2.41452124]
958,[1.46821682]
959,[1.49245621]
960,[0.97357529]
961,[2.43420332]
962,[1.47217321]
963,[2.12338125]
964,[1.4358991]
965,[0.81995088]
966,[2.1701416]
967,[1.58242177]
968,[1.03009471]
969,[1.15964352]
970,[2.16915878]
971,[1.49336509]
972,[0.92454177]
973,[1.40706534]
974,[2.29172252]
975,[2.06401478]
976,[1.27744587]
977,[0.97054284]
978,[0.72022977]
979,[0.82489651]
980,[2.25660327]
981,[2.16408383]
982,[0.99100678]
983,[2.36099993]
984,[2.1940177]
985,[0.95605174]
986,[2.4235921]
987,[2.12596652]
988,[0.89767518]
989,[2.12286428]
990,[0.85825185]
991,[2.45781085]
992,[0.96388596]
993,[0.83403229]
994,[2.22087535]
995,[1.16604363]
996,[2.50239495]
997,[1.65219638]
998,[0.76724336]
999,[2.10683053]
1000,[1.76545104]
1001,[0.98847239]
1002,[1.40954249]
1003,[2.08796984]
1004,[2.17887698]
1005,[1.59157705]
1006,[0.89106122]
1007,[1.73644503]
1008,[0.73144567]
1009,[2.41439042]
1010,[2.1800793]
1011,[2.44121959]
1012,[1.28731593]
1013,[0.8567081]
1014,[1.74545494]
1015,[0.75461446]
1016,[2.50239495]
1017,[1.78513311]
1018,[0.92997225]
1019,[1.72360712]
1020,[1.44170147]
1021,[2.06595856]
1022,[2.26549293]
1023,[1.38729235]
1024,[2.10683053]
1025,[1.7330572]
1026,[1.0848946]
1027,[0.90167097]
1028,[2.46077263]
1029,[0.96145491]
1030,[0.88095483]
1031,[1.43365172]
1032,[0.86748075]
1033,[0.81460158]
1034,[2.31275487]
1035,[1.68160874]
1036,[2.39784415]
1037,[1.79238716]
1038,[0.91706365]
1039,[0.86476407]
1040,[1.26953297]
1041,[1.13311579]
1042,[1.14701024]
1043,[2.15772973]
1044,[2.51731142]
1045,[0.83230381]
1046,[2.29444775]
1047,[1.39428757]
1048,[0.9821851]
1049,[0.91848555]
1050,[2.1713909]
1051,[2.15402257]
1052,[2.20373589]
1053,[2.22062884]
1054,[0.83753044]
1055,[2.124763]
1056,[1.36704536]
1057,[1.54662814]
1058,[2.02335203]
1059,[1.99470033]
1060,[0.73983139]
1061,[2.10083923]
1062,[0.96657917]
1063,[0.91937409]
1064,[0.98847239]
1065,[2.54758374]
1066,[0.83897294]
1067,[2.38191985]
1068,[1.02046234]
1069,[1.82287019]
1070,[0.67823094]
1071,[2.45437521]
1072,[2.19735553]
1073,[0.71144335]
1074,[1.50741186]
1075,[2.16758884]
1076,[2.28986381]
1077,[2.05041505]
1078,[1.86805817]
1079,[1.56663565]
1080,[2.29117703]
1081,[2.47405729]
1082,[0.88562476]
1083,[2.15772973]
1084,[2.1222596]
1085,[2.2508289]
1086,[2.18110909]
1087,[1.82910928]
1088,[0.87439468]
1089,[1.04323891]
1090,[2.26987676]
1091,[0.84527421]
1092,[1.04266321]
1093,[1.01193992]
1094,[2.14230067]
1095,[2.28685532]
1096,[0.80945443]
1097,[0.66702517]
1098,[2.28050122]
1099,[2.10977646]
1100,[1.83273759]
1101,[1.17709233]
1102,[1.02985291]
1103,[1.76770751]
1104,[2.17849964]
1105,[2.17067067]
1106,[2.19216163]
1107,[0.84470941]
1108,[2.02126784]
1109,[1.2440667]
1110,[1.02888627]
1111,[2.1532518]
1112,[2.22741662]
1113,[1.69771226]
1114,[1.44890663]
1115,[1.61727707]
1116,[2.16559232]
1117,[2.34062805]
1118,[1.79166136]
1119,[1.18946066]
1120,[2.17220827]
1121,[1.45422331]
1122,[1.98172474]
1123,[2.16425798]
1124,[2.14022211]
1125,[0.82574888]
1126,[0.84850229]
1127,[1.02296225]
1128,[2.32682398]
1129,[1.81697927]
1130,[2.19667862]
1131,[1.58425389]
1132,[1.84035863]
1133,[2.03949218]
1134,[0.97548859]
1135,[1.20519057]
1136,[1.01342926]
1137,[0.70765551]
1138,[0.89133029]
1139,[2.34477079]
1140,[1.11440637]
1141,[1.21492655]
1142,[1.16302851]
1143,[0.7539587]
1144,[1.78961431]
1145,[0.85444274]
1146,[1.77226691]
1147,[2.25613034]
1148,[2.09314671]
1149,[2.26249164]
1150,[0.85722999]
1151,[2.47405729]
1152,[2.21311391]
1153,[2.10615362]
1154,[1.34553278]
1155,[0.95150356]
1156,[2.23615653]
1157,[0.95800195]
1158,[0.84191777]
1159,[2.12901601]
1160,[1.2286726]
1161,[2.05679262]
1162,[2.40853909]
1163,[0.73452185]
1164,[1.0233383]
1165,[1.73264828]
1166,[0.75654397]
1167,[2.14392416]
1168,[1.05571203]
1169,[0.94267654]
1170,[1.13084572]
1171,[2.42544807]
1172,[0.72330737]
1173,[2.2006864]
1174,[2.17769273]
1175,[1.7898944]
1176,[0.89060811]
1177,[2.34551011]
1178,[2.52100096]
1179,[2.42333224]
1180,[2.12750471]
1181,[2.32033278]
1182,[1.98897982]
1183,[2.14725537]
1184,[2.38191351]
1185,[1.78866552]
1186,[1.65921057]
1187,[2.30274615]
1188,[2.20290528]
1189,[2.44163664]
1190,[1.59725423]
1191,[1.50121294]
1192,[0.75654397]
1193,[2.24959305]
1194,[1.35517874]
1195,[0.95605174]
1196,[1.72116439]
1197,[2.06327281]
1198,[1.39378069]
1199,[1.11917706]
1200,[0.83871081]
1201,[2.26068832]
1202,[0.81244236]
1203,[1.10444585]
1204,[1.63710639]
1205,[2.19667862]
1206,[2.2941247]
1207,[0.9759136]
1208,[1.68926026]
1209,[2.28573409]
1210,[2.46077263]
1211,[2.36631536]
1212,[2.41054885]
1213,[2.05377281]
1214,[1.15318533]
1215,[0.85426645]
1216,[1.12997028]
1217,[0.81244236]
1218,[2.13554426]
1219,[2.12310478]
1220,[0.93850334]
1221,[2.14882891]
1222,[0.78488164]
1223,[0.89676125]
1224,[1.18956169]
1225,[1.7328006]
1226,[2.37594545]
1227,[0.94891928]
1228,[1.53742646]
1229,[1.80359355]
1230,[0.79313634]
1231,[2.378016]
1232,[2.32077596]
1233,[2.10436703]
1234,[2.23284069]
1235,[2.02140046]
1236,[2.33157649]
1237,[2.19868988]
1238,[1.39422601]
1239,[2.13554426]
1240,[2.10615362]
1241,[1.71919459]
1242,[1.0170701]
1243,[1.15159771]
1244,[0.91614785]
1245,[2.43548491]
1246,[2.24185416]
1247,[1.95033522]
1248,[0.84668156]
1249,[2.3821006]
1250,[0.88260049]
1251,[0.9185074]
1252,[1.7216809]
1253,[1.67163277]
1254,[2.29699674]
1255,[2.50460258]
1256,[2.33197662]
1257,[1.51951735]
1258,[2.16530398]
1259,[1.128798]
1260,[2.19735553]
1261,[1.97606275]
1262,[2.11569345]
1263,[2.12758189]
1264,[0.90863298]
1265,[2.03908682]
1266,[1.4653718]
1267,[0.99954782]
1268,[1.44713705]
1269,[2.07373497]
1270,[2.13258247]
1271,[2.19660343]
1272,[1.53175264]
1273,[1.00161658]
1274,[1.04927236]
1275,[1.30682448]
1276,[0.82601875]
1277,[0.74800097]
1278,[0.90245426]
1279,[1.95238461]
1280,[1.71667981]
1281,[0.7522739]
1282,[1.09700678]
1283,[0.87110781]
1284,[1.31683106]
1285,[1.26674648]
1286,[2.24641215]
1287,[0.91920113]
1288,[2.21631737]
1289,[1.0422339]
1290,[1.04555873]
1291,[2.06638055]
1292,[0.99500063]
1293,[0.93951368]
1294,[2.25375776]
1295,[2.11401012]
1296,[0.97772212]
1297,[1.00420231]
1298,[1.16922125]
1299,[2.08739415]
1300,[1.08187292]
1301,[0.93758643]
1302,[2.21426524]
1303,[1.38135841]
1304,[0.81933819]
1305,[0.85889225]
1306,[1.40869713]
1307,[2.23033908]
1308,[0.93022399]
1309,[0.97559181]
1310,[0.80248106]
1311,[1.0670551]
1312,[0.80548585]
1313,[2.14564037]
1314,[2.28605025]
1315,[0.84666632]
1316,[0.79816629]
1317,[1.38253983]
1318,[1.55525831]
1319,[1.96735796]
1320,[1.84048628]
1321,[1.53147946]
1322,[2.21611547]
1323,[2.08334558]
1324,[1.4603403]
1325,[1.03565329]
1326,[2.42835199]
1327,[1.03366117]
1328,[2.46077263]
1329,[1.78439425]
1330,[2.08701763]
1331,[0.99091766]
1332,[0.97024897]
1333,[2.12653188]
1334,[0.76824556]
1335,[2.1802315]
1336,[0.87403849]
1337,[2.17629665]
1338,[2.15906408]
1339,[0.97702535]
1340,[1.01718611]
1341,[1.50205613]
1342,[2.06729286]
1343,[0.93071563]
1344,[1.4941272]
1345,[2.17756482]
1346,[1.99186937]
1347,[2.15892503]
1348,[0.89777405]
1349,[1.17670791]
1350,[2.20411913]
1351,[2.30950256]
1352,[2.17334906]
1353,[0.83126385]
1354,[2.25951703]
1355,[1.00086448]
1356,[2.44163664]
1357,[0.95605174]
1358,[1.02224139]
1359,[2.0361419]
1360,[0.91780925]
1361,[2.27206217]
1362,[2.45424439]
1363,[1.0333812]
