id,y
322,4
323,7
324,8
325,9
326,3
327,1
328,5
329,1
330,2
331,1
332,1
333,8
334,9
335,6
336,4
337,2
338,6
339,1
340,4
341,7
342,4
343,1
344,2
345,8
346,7
347,9
348,5
349,9
350,7
351,1
352,3
353,1
354,1
355,8
356,5
357,1
358,3
359,4
360,6
361,7
362,3
363,8
364,5
365,6
366,1
367,1
368,3
369,8
370,8
371,6
372,6
373,7
374,3
375,2
376,8
377,2
378,8
379,1
380,6
381,7
382,5
383,6
384,1
385,4
386,7
387,8
388,9
389,1
390,1
391,8
392,6
393,6
394,9
395,3
396,2
397,9
398,6
399,8
400,8
401,6
402,2
403,8
404,3
405,1
406,6
407,1
408,3
409,5
410,8
411,7
412,5
413,1
414,5
415,2
416,5
417,7
418,1
419,9
420,8
421,5
422,9
423,1
424,9
425,1
426,4
427,3
428,9
429,1
430,6
431,8
432,3
433,1
434,7
435,3
436,5
437,8
438,4
439,9
440,1
441,7
442,6
443,9
444,6
445,1
446,3
447,8
448,8
449,1
450,1
451,3
452,8
453,3
454,5
455,3
456,9
457,8
458,4
459,2
460,6
461,1
462,9
463,2
464,7
465,9
466,6
467,1
468,5
469,5
470,9
471,9
472,1
473,4
474,7
475,4
476,6
477,1
478,1
479,6
480,8
481,8
482,3
483,4
484,6
485,6
486,6
487,7
488,1
489,8
490,8
491,6
492,3
493,1
494,1
495,5
496,6
497,7
498,1
499,9
500,1
501,1
502,7
503,6
504,9
505,6
506,2
507,8
508,3
509,2
510,8
511,1
512,8
513,9
514,1
515,6
516,8
517,8
518,8
519,9
520,4
521,3
522,4
523,7
524,9
525,9
526,4
527,1
528,8
529,8
530,3
531,5
532,8
533,4
534,4
535,8
536,2
537,7
538,1
539,8
540,5
541,1
542,6
543,7
544,4
545,8
546,5
547,5
548,8
549,8
550,7
551,5
552,6
553,2
554,6
555,7
556,1
557,8
558,1
559,8
560,8
561,4
562,9
563,8
564,4
565,3
566,1
567,5
568,8
569,4
570,7
571,8
572,9
573,1
574,7
575,6
576,8
577,1
578,7
579,5
580,2
581,1
582,2
583,6
584,1
585,2
586,2
587,1
588,1
589,8
590,3
591,1
592,8
593,4
594,1
595,5
596,6
597,5
598,2
599,9
600,7
601,1
602,8
603,6
604,8
605,1
606,7
607,3
608,6
609,4
610,1
611,8
612,4
613,1
614,3
615,1
616,3
617,8
618,6
619,1
620,7
621,9
622,3
623,7
624,6
625,9
626,2
627,6
628,8
629,2
630,3
631,2
632,5
633,9
634,6
635,6
636,1
637,3
638,9
639,1
640,4
641,8
642,6
643,5
644,5
645,4
646,3
647,3
648,8
649,8
650,3
651,4
652,9
653,6
654,8
655,4
656,4
657,8
658,5
659,8
660,9
661,8
662,7
663,1
664,7
665,2
666,7
667,1
668,7
669,8
670,3
671,9
672,5
673,7
674,3
675,9
676,7
677,6
678,1
679,5
680,5
681,1
682,5
683,8
684,1
685,7
686,8
687,3
688,7
689,1
690,2
691,1
692,4
693,4
694,6
695,5
696,5
697,7
698,3
699,8
700,6
701,7
702,1
703,4
704,8
705,7
706,4
707,1
708,6
709,6
710,2
711,7
712,8
713,6
714,2
715,7
716,9
717,1
718,8
719,5
720,5
721,8
722,8
723,8
724,6
725,8
726,8
727,1
728,2
729,8
730,6
731,2
732,4
733,3
734,1
735,9
736,1
737,5
738,8
739,6
740,8
741,2
742,7
743,4
744,3
745,1
746,6
747,3
748,8
749,1
750,5
751,8
752,5
753,1
754,1
755,4
756,1
757,3
758,7
759,4
760,7
761,9
762,1
763,7
764,6
765,8
766,1
767,8
768,1
769,1
770,8
771,6
772,6
773,5
774,3
775,8
776,1
777,8
778,8
779,4
780,2
781,6
782,6
783,1
784,8
785,9
786,4
787,2
788,8
789,7
790,6
791,1
792,9
793,6
794,1
795,6
796,1
797,1
798,4
799,4
800,9
801,7
802,9
803,1
804,7
805,7
806,1
807,9
808,1
809,6
810,7
811,4
812,5
813,2
814,7
815,1
816,7
817,5
818,4
819,3
820,3
821,9
822,1
823,8
824,9
825,6
826,1
827,9
828,3
829,7
830,1
831,2
832,1
833,1
834,6
835,4
836,6
837,4
838,9
839,2
840,2
841,6
842,1
843,2
844,1
845,4
846,5
847,9
848,8
849,8
850,4
851,6
852,6
853,7
854,9
855,4
856,7
857,4
858,5
859,7
860,1
861,2
862,6
863,6
864,6
865,1
866,6
867,2
868,1
869,7
870,1
871,8
872,7
873,6
874,7
875,5
876,5
877,7
878,4
879,1
880,2
881,5
882,6
883,5
884,6
885,1
886,8
887,4
888,1
889,2
890,9
891,6
892,1
893,3
894,1
895,4
896,4
897,2
898,2
899,3
900,5
901,7
902,1
903,9
904,3
905,7
906,3
907,7
908,1
909,6
910,8
911,9
912,9
913,1
914,6
915,2
916,1
917,8
918,8
919,6
920,6
921,8
922,7
923,4
924,8
925,6
926,5
927,8
928,6
929,3
930,2
931,1
932,6
933,6
934,1
935,9
936,4
937,1
938,7
939,2
940,3
941,4
942,3
943,6
944,7
945,1
946,4
947,6
948,9
949,9
950,3
951,5
952,7
953,3
954,2
955,8
956,6
957,4
958,9
959,6
960,1
961,8
962,7
963,9
964,5
965,3
966,9
967,1
968,1
969,1
970,8
971,4
972,9
973,6
974,9
975,7
976,1
977,1
978,4
979,3
980,9
981,7
982,1
983,1
984,8
985,1
986,8
987,8
988,8
989,6
990,5
991,1
992,2
993,3
994,9
995,1
996,5
997,8
998,4
999,6
1000,6
1001,1
1002,3
1003,6
1004,8
1005,1
1006,1
1007,7
1008,7
1009,8
1010,9
1011,7
1012,5
1013,4
1014,9
1015,7
1016,2
1017,6
1018,1
1019,8
1020,7
1021,9
1022,8
1023,2
1024,9
1025,3
1026,2
1027,7
1028,5
1029,1
1030,7
1031,4
1032,7
1033,4
1034,8
1035,6
1036,7
1037,2
1038,1
1039,7
1040,5
1041,1
1042,9
1043,8
1044,1
1045,2
1046,8
1047,5
1048,1
1049,6
1050,8
1051,1
1052,4
1053,8
1054,8
1055,8
1056,4
1057,9
1058,6
1059,8
1060,5
1061,9
1062,2
1063,2
1064,1
1065,6
1066,1
1067,7
1068,8
1069,9
1070,4
1071,8
1072,7
1073,6
1074,4
1075,4
1076,8
1077,8
1078,8
1079,3
1080,7
1081,6
1082,2
1083,9
1084,9
1085,7
1086,8
1087,8
1088,9
1089,1
1090,6
1091,4
1092,2
1093,1
1094,7
1095,6
1096,8
1097,7
1098,8
1099,9
1100,9
1101,8
1102,2
1103,6
1104,5
1105,7
1106,9
1107,2
1108,8
1109,6
1110,3
1111,8
1112,9
1113,7
1114,3
1115,6
1116,8
1117,8
1118,3
1119,3
1120,6
1121,8
1122,3
1123,8
1124,9
1125,6
1126,6
1127,6
1128,1
1129,3
1130,8
1131,2
1132,4
1133,2
1134,1
1135,3
1136,1
1137,8
1138,6
1139,6
1140,9
1141,1
1142,5
1143,6
1144,8
1145,6
1146,4
1147,8
1148,2
1149,8
1150,1
1151,6
1152,7
1153,8
1154,2
1155,1
1156,8
1157,4
1158,6
1159,5
1160,4
1161,1
1162,6
1163,7
1164,4
1165,5
1166,5
1167,7
1168,1
1169,1
1170,2
1171,9
1172,5
1173,7
1174,5
1175,4
1176,1
1177,9
1178,4
1179,3
1180,4
1181,4
1182,3
1183,5
1184,7
1185,3
1186,5
1187,9
1188,8
1189,6
1190,7
1191,6
1192,5
1193,4
1194,7
1195,1
1196,6
1197,3
1198,7
1199,9
1200,8
1201,8
1202,1
1203,3
1204,7
1205,9
1206,6
1207,5
1208,4
1209,2
1210,6
1211,8
1212,8
1213,8
1214,2
1215,3
1216,1
1217,1
1218,5
1219,8
1220,8
1221,8
1222,2
1223,4
1224,1
1225,1
1226,9
1227,1
1228,6
1229,8
1230,1
1231,1
1232,7
1233,9
1234,6
1235,8
1236,7
1237,8
1238,8
1239,5
1240,7
1241,5
1242,4
1243,1
1244,1
1245,6
1246,6
1247,6
1248,1
1249,4
1250,4
1251,8
1252,1
1253,8
1254,7
1255,1
1256,6
1257,6
1258,8
1259,8
1260,7
1261,2
1262,6
1263,4
1264,5
1265,5
1266,8
1267,1
1268,9
1269,7
1270,6
1271,9
1272,1
1273,1
1274,1
1275,6
1276,6
1277,4
1278,9
1279,6
1280,6
1281,4
1282,1
1283,4
1284,4
1285,9
1286,6
1287,8
1288,8
1289,7
1290,1
1291,8
1292,1
1293,1
1294,8
1295,8
1296,1
1297,2
1298,1
1299,7
1300,1
1301,1
1302,6
1303,2
1304,1
1305,6
1306,1
1307,6
1308,7
1309,4
1310,2
1311,2
1312,6
1313,6
1314,9
1315,1
1316,5
1317,7
1318,6
1319,8
1320,7
1321,4
1322,6
1323,6
1324,2
1325,1
1326,5
1327,1
1328,5
1329,5
1330,9
1331,1
1332,5
1333,2
1334,4
1335,5
1336,1
1337,8
1338,9
1339,2
1340,1
1341,4
1342,5
1343,5
1344,3
1345,8
1346,6
1347,8
1348,8
1349,6
1350,8
1351,4
1352,5
1353,5
1354,6
1355,1
1356,6
1357,1
1358,8
1359,6
1360,1
1361,5
1362,7
1363,1
1364,1
1365,3
1366,1
1367,8
1368,6
1369,2
1370,7
1371,1
1372,9
1373,2
1374,2
1375,5
1376,1
1377,3
1378,7
1379,6
1380,1
1381,9
1382,6
1383,6
1384,6
1385,8
1386,1
1387,1
1388,9
1389,3
1390,9
1391,9
1392,8
1393,1
1394,8
1395,1
1396,4
1397,6
1398,5
1399,1
1400,7
1401,9
1402,5
1403,8
1404,5
1405,1
1406,7
1407,8
1408,1
1409,1
1410,6
1411,4
1412,5
1413,3
1414,2
1415,6
1416,7
1417,9
1418,6
1419,5
1420,3
1421,6
1422,1
1423,9
1424,7
1425,9
1426,2
1427,1
1428,8
1429,3
1430,5
1431,4
1432,1
1433,7
1434,7
1435,1
1436,5
1437,1
1438,8
1439,3
1440,8
1441,1
1442,9
1443,7
1444,6
1445,7
1446,2
1447,2
1448,6
1449,7
1450,6
1451,6
1452,8
1453,6
1454,2
1455,8
1456,3
1457,1
1458,4
1459,8
1460,7
1461,2
1462,8
1463,6
1464,7
1465,9
1466,8
1467,2
1468,9
1469,6
1470,1
1471,1
1472,1
1473,1
1474,4
1475,6
1476,4
1477,1
1478,5
1479,6
1480,6
1481,1
1482,7
1483,3
1484,3
1485,1
1486,5
1487,7
1488,4
1489,8
1490,7
1491,5
1492,9
1493,1
1494,8
1495,8
1496,1
1497,4
1498,7
1499,5
1500,8
1501,7
1502,4
1503,6
1504,2
1505,7
1506,3
1507,3
1508,8
1509,4
1510,2
1511,3
1512,4
1513,4
1514,8
1515,4
1516,1
1517,4
1518,1
1519,3
1520,6
1521,4
1522,2
1523,7
1524,8
1525,1
1526,8
1527,7
1528,7
1529,3
1530,8
1531,7
1532,2
1533,1
1534,6
1535,2
1536,1
1537,1
1538,4
1539,9
1540,8
1541,5
1542,3
1543,6
1544,6
1545,1
1546,1
1547,9
1548,1
1549,2
1550,5
1551,7
1552,6
1553,5
1554,3
1555,7
1556,4
1557,7
1558,7
1559,5
1560,7
1561,6
1562,7
1563,5
1564,5
1565,9
1566,7
1567,1
1568,7
1569,1
1570,6
1571,1
1572,7
1573,6
1574,1
1575,1
1576,5
1577,9
1578,2
1579,7
1580,1
1581,6
1582,9
1583,1
1584,4
1585,3
1586,7
1587,7
1588,5
1589,7
1590,8
1591,7
1592,9
1593,8
1594,9
1595,8
1596,2
1597,1
1598,5
1599,2
1600,3
1601,6
1602,1
1603,3
1604,7
1605,7
1606,1
1607,8
1608,1
1609,9
1610,6
1611,9
1612,6
1613,6
1614,9
1615,1
1616,5
1617,2
1618,8
1619,3
1620,7
1621,1
1622,1
1623,2
1624,7
1625,2
1626,8
1627,1
1628,3
1629,1
1630,2
1631,8
1632,6
1633,6
1634,2
1635,8
1636,9
1637,1
1638,1
1639,3
1640,9
1641,3
1642,8
1643,8
1644,5
1645,4
1646,1
1647,6
1648,7
1649,8
1650,1
1651,2
1652,4
1653,1
1654,7
1655,5
1656,8
1657,1
1658,1
1659,8
1660,8
1661,8
1662,8
1663,1
1664,6
1665,9
1666,5
1667,3
1668,8
1669,7
1670,1
1671,1
1672,6
1673,5
1674,3
1675,6
1676,5
1677,5
1678,1
1679,3
1680,4
1681,1
1682,4
1683,1
1684,8
1685,9
1686,4
1687,1
1688,8
1689,6
1690,1
1691,4
1692,9
1693,8
1694,4
1695,1
1696,7
1697,8
1698,7
1699,6
1700,8
1701,2
1702,2
1703,5
1704,1
1705,9
1706,4
1707,6
1708,6
1709,1
1710,3
1711,8
1712,6
1713,8
1714,6
1715,9
1716,7
1717,6
1718,6
1719,1
1720,2
1721,9
1722,1
1723,2
1724,1
1725,8
1726,2
1727,2
1728,7
1729,1
1730,9
1731,8
1732,2
1733,1
1734,1
1735,5
1736,2
1737,1
1738,6
1739,6
1740,5
1741,9
1742,7
1743,1
1744,1
1745,1
1746,5
1747,8
1748,1
1749,6
1750,5
1751,1
1752,9
1753,1
1754,3
1755,9
1756,8
1757,4
1758,8
1759,4
1760,5
1761,1
1762,2
1763,6
1764,8
1765,7
1766,8
1767,2
1768,2
1769,6
1770,3
1771,1
1772,5
1773,3
1774,9
1775,2
1776,8
1777,7
1778,5
1779,3
1780,9
1781,2
1782,8
1783,6
1784,6
1785,6
1786,1
1787,3
1788,6
1789,2
1790,7
1791,8
1792,1
1793,1
1794,4
1795,9
1796,9
1797,9
1798,1
